,name,cuisine,is_closed,review_count,rating,price,address,phone,latitude,longitude,zip_code,building
570,Nolbu Sushi,korean,False,146,4.0,$,164-25 Northern Blvd,+17183211511,40.7605842293617,-73.8014648482203,11358,164
571,Hwa Lung Kitchen,chinese,False,19,2.5,$,3607 164th St,+17183592624,40.7624975,-73.8016131,11358,3607
572,Hashi Ramen & Izakaya,ramen,False,1077,4.0,$$,192-12 Northern Blvd,+17182242961,40.7578101754189,-73.7891612201929,11358,192
573,Primo Amore Italian Restaurant,italian,False,68,4.0,$$,34-33 Francis Lewis Blvd,+17184616100,40.765817,-73.7891481,11358,34
574,Roberts Prime Meats,meats,False,30,4.5,$$$,34-23 Francis Lewis Blvd,+17184231414,40.7655249,-73.788782,11358,34
575,Silk Hookah Lounge & Grill,hookah_bars,False,139,3.5,$$,192-08 Northern Blvd,+17182257455,40.75758,-73.78898,11358,192
576,Juice For Life,juicebars,False,190,4.0,$$,3407 Francis Lewis Blvd,+17184611480,40.7660454187359,-73.7893860474613,11358,3407
577,Cafe Auburndale,cafes,False,119,4.0,$,192-10 Northern Blvd,,40.7576076,-73.7889923,11358,192
578,Rolly Kimbab,korean,False,200,4.0,$,163-16 Northern Blvd,+17186611544,40.76087,-73.8025,11358,163
579,Subway,sandwiches,False,8,1.5,$,34-01 Francis Lewis Blvd,+17183591700,40.766107541322,-73.7893026793524,11358,34
580,Time Flies Restaurant & Bar,bars,False,52,3.5,$$,163-08 Northern Blvd,+17188889068,40.7608004,-73.8022324,11358,163
581,57s All American Grill,tradamerican,False,195,3.0,$$,33-45 Francis Lewis Blvd,+17183533057,40.76637,-73.78939,11358,33
582,Cha Lom Thai,thai,False,34,4.5,$$,33-47 Francis Lewis Blvd,+17182696821,40.7663429058334,-73.7893586550144,11358,33
583,King Box,korean,False,19,4.5,$$,33-41 Francis Lewis Blvd,+17186190910,40.766481,-73.78951,11358,33
584,Yummy Noodle House 粥麵之家,noodles,False,185,4.0,$$,33-35 Francis Lewis Blvd,+17188887848,40.7665389818104,-73.7897614784259,11358,33
585,Yamato Sushi,japanese,False,120,3.5,$$,33-23 Francis Lewis Blvd,+17183211893,40.7667904,-73.7898953,11358,33
586,Roma Bagels And Pastry Cafe,bakeries,False,58,3.5,$$,3331 Francis Lewis Blvd,+17188864800,40.766737,-73.789585,11358,3331
587,Incheon Restaurant,korean,False,29,3.5,$$,16225 Depot Rd,+17183211533,40.762161,-73.802939,11358,16225
588,Graziella Restaurant,italian,False,67,4.0,$$,3329 Francis Lewis Blvd,+17183596788,40.766785,-73.789634,11358,3329
589,Graziella Pizza & Restaurant,pizza,False,94,3.5,$,3325 Francis Lewis Blvd,+17183584706,40.7668561,-73.789851,11358,3325
590,Pho Che,vietnamese,False,313,4.0,$$,193-16 Northern Blvd,+19175631091,40.7576858,-73.7881441,11358,193
591,Tong Sam Gyup Goo Yi,korean,False,206,4.0,$$,162-23 Depot Rd,+17183594583,40.76214,-73.80299,11358,162
592,Koryodang,coffee,False,19,3.5,$,4106 163rd St,+13477324301,40.7612795529455,-73.8030481843822,11358,4106
593,Food Universe Marketplace,grocery,False,28,2.5,$$,35-09 Francis Lewis Blvd,+17184457472,40.7642692,-73.7869357,11358,35
594,Arirang Restaurant,korean,False,152,4.0,$$,41-04 163rd St,+17183210185,40.7612266540527,-73.8030700683594,11358,41
595,Myung San,korean,False,49,4.0,$$,162-21 Depot Rd,+17188881245,40.7621256898097,-73.8031031180687,11358,162
596,El Patron,mexican,False,686,3.5,$$,194-01 Northern Blvd,+17188192121,40.7581599,-73.78747,11358,194
597,Je Ju Do,japanese,False,75,3.5,$$$,162-10 Crocheron Ave,+17183583333,40.76226,-73.8032,11358,162
598,Galbi Ma Eul,korean,False,142,3.5,$$,19403 Northern Blvd,+17188192171,40.7582,-73.78716,11358,19403
599,Manganaro's Hero Boy,sandwiches,False,192,3.0,$$,494 9th Ave,+12129477325,40.7556311,-73.9944614,10018,494
600,Farida Central Asian Cuisine & Grill,uzbek,False,306,4.0,$$,498 9th Ave,,40.75568,-73.99441,10018,498
601,Tavola,italian,False,958,4.0,$$,488 9th Ave,+12122731181,40.755403,-73.994516,10018,488
602,India Kitchen,indpak,False,300,4.0,$$,493 9th Ave,+12122446342,40.7555499,-73.9949174,10018,493
603,Dunkin',donuts,False,7,2.5,$,484 9th Ave,+16465902933,40.7553253173828,-73.9948425292969,10018,484
604,Buongiorno Espresso Bar,coffee,False,78,3.5,$,502 9th Ave,+12127926998,40.75591,-73.9940699,10018,502
605,Dunkin' Donuts / Baskin Robbins,hotdogs,False,7,2.5,$,482 9th Ave,+12123959280,40.7551688700914,-73.9949376136065,10018,482
606,Il Punto Ristorante,italian,False,351,4.0,$$$,507 9th Ave,+12122440088,40.75612,-73.99467,10018,507
607,The Restaurant,cocktailbars,False,16,5.0,$$,506 9th Ave,+12125644950,40.75603,-73.99398,10018,506
608,NYC Fine Cigars,cigarbars,False,27,4.5,$,362 W 36th St,+12123209301,40.756031,-73.99398,10018,362
609,Scallywag's Irish Pub & Restaurant,irish,False,260,4.0,$$,508 9th Ave,+16464904803,40.756058,-73.99395,10018,508
610,Aiyara Thai,thai,False,54,4.0,$$,480 9th Ave,+12125641822,40.7550734744,-73.9948672056,10018,480
611,Kashmir 9 - Cuisine of Pakistan,halal,False,201,3.5,$,478 9th Ave,+12127367745,40.7549782340085,-73.9948511123657,10018,478
612,Pomodoro,italian,False,120,4.0,$$,518 9th Ave,+12122397019,40.75624,-73.9939,10018,518
613,Mercato,italian,False,883,4.0,$$,352 W 39th St,+12126432000,40.75619,-73.9937,10018,352
614,Thai Select,thai,False,590,3.5,$$,472 9th Ave,+12126959920,40.754764,-73.994903,10018,472
615,Sugartooth Tours,tours,False,25,4.5,$$,,+19178566761,40.75593,-73.99355,10018,
616,Miss Softee,desserts,False,10,4.5,$,,,40.7539100646973,-73.9899597167969,10018,
617,Mike N Willies,streetvendors,False,27,3.0,$,,+19179955170,40.75593,-73.99355,10018,
618,A Simple Cake,bakeries,False,18,5.0,$$,335 W 38th St,+19174992030,40.7555,-73.99323,10018,335
619,Taqueria Diana,mexican,False,211,3.5,$$,524 9th Ave,+16466844541,40.75652,-73.99371,10018,524
620,Champion Coffee,coffee,False,17,4.5,$$,336 W 37th St,,40.75479,-73.99396,10018,336
621,Nittis,italian,False,148,4.5,$$,523 9th Ave,+12125170939,40.7567,-73.99411,10018,523
622,Poké Fun,poke,False,128,4.0,$$,334 W 37th St,+12126958388,40.7547,-73.99375,10018,334
623,K Chicken,korean,False,43,4.0,$$,528 9th Ave,+16464227451,40.75665,-73.99372,10018,528
624,Pho 7,vietnamese,False,32,4.0,$$,530 9th Ave,,40.75669,-73.99369,10018,530
625,Vito's Slices and Ices,pizza,False,81,4.5,$,464 9th Ave,+12122731186,40.7545,-73.99528,10018,464
626,Sushi Star,sushi,False,71,3.5,$$,462 9th Ave,+12122791010,40.75444,-73.99532,10018,462
627,Holland Bar,divebars,False,107,3.5,$,532 Ninth Ave,+12125024609,40.756679,-73.993507,10018,532
628,Madison Square Terrace,tradamerican,False,1,4.0,$$,341 W 36th St,+16463293209,40.75438,-73.99409,10018,341
629,Greenhouse 36,newamerican,False,20,3.0,$$,341 W 36th St,+16463293210,40.7543792724609,-73.9940872192383,10018,341
630,New Curry Hut,indpak,False,120,3.5,$$,534 9th Ave,+12129675885,40.75674,-73.99347,10018,534
631,Snax Spot,burgers,False,211,4.5,$$,534 9th Ave,+19174751516,40.75674,-73.993461,10018,534
632,Rokhat Restaurant,kosher,False,17,4.0,$,65-35 Austin St,+13472423087,40.7258561,-73.8594174,11374,65
633,Baskin-Robbins,icecream,False,5,2.0,$$,6365 Woodhaven Blvd,+17184785407,40.7229306822979,-73.8674575140478,11374,6365
634,Dunkin',donuts,False,36,2.0,$,6365 Woodhaven Blvd,+17183960178,40.7229325691144,-73.8674670585416,11374,6365
635,7-Eleven,convenience,False,12,3.5,$,6507 Woodhaven Blvd,+17184590403,40.7200999948051,-73.8646636717567,11374,6507
636,Cheburechnaya,kosher,False,253,4.0,$$,9209 63rd Dr,+17188979080,40.7275992341691,-73.8640816882253,11374,9209
637,East Meets West,chinese,False,62,2.5,$,65-07 Woodhaven Blvd,+17188309788,40.719921,-73.864487,11374,65
638,Woodhaven House,tradamerican,False,137,3.5,$$,63-98 Woodhaven Blvd,+17188945400,40.7218493447912,-73.867288263129,11374,63
639,Asia,chinese,False,34,4.0,$,63104 Woodhaven Blvd,+17184163333,40.721936,-73.8666669,11374,63104
640,London Lennie's,seafood,False,623,3.5,$$$,6388 Woodhaven Blvd,+17188948084,40.7221344484417,-73.8675618805452,11374,6388
641,Sugar N Coal,hookah_bars,False,259,4.0,$$,63-42 Woodhaven Blvd,+12122039543,40.723274,-73.86837,11374,63
642,Parceros Bakery,bakeries,False,72,4.5,$,63-54 Woodhaven Blvd,+17184248444,40.7230342943081,-73.8683484122157,11374,63
643,Adam's Bagel and Deli,bagels,False,79,3.5,$,6356 Woodhaven Blvd,+17185070839,40.722862,-73.868399,11374,6356
644,Morning Glory Bakery 榮叔西餅,bakeries,False,52,4.0,$,93-05A 63rd Dr,+17188300888,40.7282066345215,-73.8635482788086,11374,93
645,Rego Garden Restaurant,chinese,False,30,3.5,$,9303 63rd Dr,+17189976622,40.7282669,-73.8636984,11374,9303
646,UThai,thai,False,185,4.0,$,63-55 Wetherole St,+17188971575,40.7282415,-73.8639467,11374,63
647,Aroma Indian Cuisine,indpak,False,125,4.0,$$,6340 Woodhaven Blvd,+17182000010,40.723375,-73.868668,11374,6340
648,Nur Thai,thai,False,537,4.0,$$,63-32 Woodhaven Blvd,+17182556141,40.7235516378586,-73.868817789544,11374,63
649,Bridie's Bar & Grill,pubs,False,99,4.0,$$,63-28 Woodhaven Blvd,+17184268580,40.72354,-73.86903,11374,63
650,Sushi 33,sushi,False,113,3.5,$,6356 Booth St,+17188963033,40.7286254,-73.8635903,11374,6356
651,Pollos Mario Woodheaven,colombian,False,194,3.5,$$,63-20 Woodhaven Blvd,+17185652055,40.7237,-73.86921,11374,63
652,Ottos Deli,delis,False,2,4.0,$,6318 Woodhaven Blvd,+17185050125,40.723775,-73.869277,11374,6318
653,Taco Place,tex-mex,False,52,3.5,$,94-03 63rd Dr,+17188963457,40.72892,-73.86344,11374,94
654,Rego Park Cafe,diners,False,66,3.0,$,94-14 63rd Dr,+17184592233,40.72899,-73.86267,11374,94
655,Havana Dreams Cigar Lounge,tobaccoshops,False,49,4.0,$$,63-10 Woodhaven Blvd,+17186850078,40.723987,-73.86937,11374,63
656,Aaron's Kosher Gourmet Emporium & Prime Meats,meats,False,26,4.0,$$,63-06 Woodhaven Blvd,+17182051992,40.72402,-73.86948,11374,63
657,U Yuri Fergana Restauraunt,kosher,False,21,2.5,$$,94-09 63rd Dr,+17188306363,40.7288711,-73.8633114,11374,94
658,Gyro Grill,greek,False,191,3.5,$$,63-02 Woodhaven Blvd,+17187790900,40.72412,-73.86956,11374,63
659,Levy's Bakery,bakeries,False,10,4.5,$$,63-79 Saunders St,+17184590324,40.7291716,-73.8622261,11374,63
660,Cafe Bora Bora,breakfast_brunch,False,18,3.0,$$,9708 Queens Blvd,+17182754900,40.728917,-73.8600459,11374,9708
661,NetCost Market,grocery,False,95,2.5,$$,97-10 Queens Blvd,+17184594400,40.7289024,-73.8600072,11374,97
662,Tasty & Co,bakeries,False,73,3.5,$,94-19 63rd Dr,+17188972288,40.7293015,-73.8631973,11374,94
663,Rego Bagels,bagels,False,142,4.0,$,9508 63rd Dr,+17184596265,40.7295312415351,-73.8625347233294,11374,9508
664,Super Star Deli & Bakery,bakeries,False,1,2.0,$,62-49 Woodhaven Blvd,+17187790300,40.7256156,-73.8698094,11374,62
665,Pizza Hut,pizza,False,45,2.0,$,9608 Queens Blvd,+17188969800,40.729643,-73.8620924949646,11374,9608
666,Barosa,italian,False,349,4.0,$$,62-29 Woodhaven Blvd,+17184241455,40.726197,-73.869795,11374,62
667,Dinerbar,diners,False,478,4.0,$$,97-45 Queens Blvd,+17188976000,40.72958,-73.85944,11374,97
668,Starbucks,coffee,False,55,2.5,$$,95-17 63rd Dr,+13477570261,40.729851,-73.862684,11374,95
0,7-Eleven,convenience,False,10,1.5,$,1239 2nd Ave,+12123556595,40.764311,-73.9619163,10065,1239
1,Mediterraneo Restaurant,italian,False,289,3.0,$$,1260 2nd Ave,+12127347407,40.7649733,-73.9609846,10065,1260
2,Jackson Hole Burgers,tradamerican,False,363,3.5,$$,232 E 64th St,+12123717187,40.763807,-73.962919,10065,232
3,Primola Restaurant,italian,False,127,3.5,$$$,1226 2nd Ave,+12127581775,40.7638675,-73.9616489,10065,1226
4,Bagel Express II,delis,False,31,2.0,$,1228 2nd Ave,+12128793960,40.76401,-73.96163,10065,1228
5,Serena's Wine Bar Cafe,wine_bars,False,130,4.0,$$,1268 2nd Ave,+12129882646,40.7652988,-73.9609017,10065,1268
6,Bedford Falls,bars,False,91,4.0,$$,206 E 67th St,+12127178181,40.7661503,-73.9625243,10065,206
7,Starbucks,coffee,False,71,2.0,$$,1128 Third Ave,+12124726535,40.765915,-73.963622,10065,1128
8,DAVIDsTEA,coffee,False,161,4.5,$$,1124 3rd Ave,+12127171116,40.765853,-73.963758,10065,1124
9,Tony's Di Napoli,italian,False,665,4.0,$$,1081 3rd Ave,+12128886333,40.76435,-73.96408,10065,1081
10,Sant Ambroeus Coffee Bar at Hanley,coffee,False,26,4.0,$,1136 3rd Ave,+16465035813,40.7662312782447,-73.9632149423422,10065,1136
11,Veritable,sandwiches,False,76,3.5,$,1201 2nd Ave,+12127530600,40.763313,-73.962627,10065,1201
12,Starbucks,coffee,False,21,3.0,$$,1077 3rd Ave,+16468663442,40.764151,-73.96442,10065,1077
13,Oath Pizza - East 67th Street,pizza,False,140,4.0,$$,1142 3rd Ave,+12129884300,40.7664835,-73.9633564,10065,1142
14,Chipotle Mexican Grill,mexican,False,73,2.5,$,1153 3rd Ave,+19174759280,40.7666349,-73.962532,10065,1153
15,Jardino Restaurant,italian,False,74,4.5,$$,1159 3rd Ave,+12125353800,40.76686,-73.96249,10065,1159
16,America's Cafe & Grill,breakfast_brunch,False,42,3.5,$,1159 3rd Ave,+12126280740,40.76686,-73.96249,10065,1159
17,Le Pain Quotidien,bakeries,False,273,3.5,$$,861 Lexington Ave,+16467622209,40.7657519724279,-73.9653012156487,10065,861
18,Sel et Poivre,french,False,129,3.5,$$$,853 Lexington Ave,+12125175780,40.765595,-73.965433,10065,853
19,Java Girl,coffee,False,207,4.0,$,348 E 66th St,+12127373490,40.76415,-73.95939,10065,348
20,Elim Deli Cafe,delis,False,86,4.5,$,851 Lexington Ave,+12124398320,40.76555,-73.96545,10065,851
21,Donohue's Steak House,steak,False,93,3.5,$$,845 Lexington Ave,+12127440938,40.765426,-73.96553,10065,845
22,Barbaresco Restaurant,italian,False,90,4.0,$$,843 Lexington Ave,+12125172288,40.76539,-73.96556,10065,843
23,Hale and Hearty Soups,sandwiches,False,142,3.5,$,849 Lexington Ave,+12125177600,40.7655177451256,-73.9655730995432,10065,849
24,Juice Press,juicebars,False,104,3.0,$$$$,1050 3rd Ave,+12127770034,40.76376,-73.96539,10065,1050
25,JoJo,newamerican,False,151,4.0,$$$,160 E 64th St,+12122235656,40.76506,-73.96571,10065,160
26,Food Emporium,grocery,False,76,2.5,$$,1175 3rd Ave,+12123271020,40.767386,-73.962029,10065,1175
27,Donna Margherita,pizza,False,59,4.0,$$,1304 2nd Ave,+12127721169,40.76652,-73.9598,10065,1304
28,Alice's Tea Cup Chapter II,tea,False,1420,4.0,$$,156 E 64th St,+12124869200,40.76518,-73.96576,10065,156
29,Zawa Japanese,japanese,False,99,4.5,$$$,354 E 66th St,+16466827999,40.76397,-73.9592,10065,354
30,New Wong Asian Food,chinese,False,67,2.5,$,1217 1st Ave,+12125177798,40.7638749,-73.9590615,10065,1217
31,Gregorys Coffee,coffee,False,113,4.0,$$,878 Lexington Ave,+19173883850,40.7664689800452,-73.9652856634178,10065,878
32,Le Botaniste,wine_bars,False,407,4.5,$$,833 Lexington Ave,+19172620766,40.7649986274526,-73.9659830279587,10065,833
33,Kung Fu Tea,bubbletea,False,102,4.0,$,1219 1st Ave,+19176756987,40.764001,-73.959104,10065,1219
34,Loco Coco,acaibowls,False,211,4.0,$$,835 Lexington Ave,+12128889900,40.76512,-73.96587,10065,835
35,Dunkin',donuts,False,24,2.0,$,882 Lexington Ave,+16465900946,40.7664640828819,-73.9653149145931,10065,882
36,Maya,mexican,False,928,3.5,$$,1191 1st Ave,+12125851818,40.7632055528185,-73.9596225112209,10065,1191
37,Panda Bubble Tea,bubbletea,False,184,3.5,$,858 Lexington Ave,+12129888878,40.76579,-73.96577,10065,858
38,Upper East Café,newamerican,False,178,3.5,$$,1048 3rd Ave,+19174751721,40.7633565,-73.9654055,10065,1048
39,Carvel Ice Cream Shoppe,icecream,False,14,1.5,$,86-51 Broadway,+17187790600,40.7381432,-73.8771878,11373,86
40,Carniceria Colombia,meats,False,7,3.5,$,8408 Broadway,+17186392501,40.7396929,-73.8784397,11373,8408
41,Queens Farmer's Market,delis,False,1,4.0,$,8601 Justice Ave,+17187608525,40.7379913330078,-73.8767318725586,11373,8601
42,Himalayan Deli,delis,False,2,2.5,$,86-31 Broadway,+17184464474,40.7375994,-73.8770495,11373,86
43,Du Bois Pastry,bakeries,False,168,4.5,$,8408 Broadway,+17184268586,40.739852,-73.878295,11373,8408
44,Taiwanese Gourmet,taiwanese,False,356,3.5,$$,8402 Broadway,+17184294818,40.739713,-73.878766,11373,8402
45,Kape't Torta,desserts,False,15,4.0,$,83-13 Queens Blvd,+17188990240,40.7375784,-73.8795452,11373,83
46,Gino's Pizza,pizza,False,157,4.0,$,8635 Broadway,+17186728515,40.7374456,-73.8770859,11373,8635
47,Awang Kitchen,asianfusion,False,143,4.0,$$,84-05 Queens Blvd,+13474929264,40.737338,-73.8792701,11373,84
48,Lahi,filipino,False,93,4.0,$$,51-24 Van Loon St,+19292960277,40.7373622,-73.879388,11373,51
49,Broadway Snacks,chinese,False,23,3.5,$,8610 Justice Ave,+19172449852,40.7375843127452,-73.8767195327492,11373,8610
50,Kung Fu Tea,coffee,False,134,3.5,$,86-12 Justice Ave,+17188991189,40.7375709,-73.8767088,11373,86
51,Halal Cart,streetvendors,False,6,2.5,$,86-41-86-45 Broadway,,40.7429886,-73.8830032,11373,86
52,Starbucks,coffee,False,120,3.0,$$,86-51 Broadway,+17185652021,40.737228,-73.877214,11373,86
53,Rice-N-Tea Restaurant,hotdogs,False,8,2.5,$,,,40.7376899719238,-73.8814544677734,11373,
54,Tia Julia Taco Truck,mexican,False,22,4.5,$,,+13478611530,40.74242,-73.8789,11373,
55,Dumpling Town,chinese,False,29,4.0,$,86-55 Broadway,+17187519898,40.73717,-73.87709,11373,86
56,Kulu Desserts,desserts,False,250,4.0,$,86-55 Broadway,+17187519898,40.737153,-73.877227,11373,86
57,Fay Da Bakery,bakeries,False,75,3.5,$,86-12 Justice Ave,+17182055835,40.7376928,-73.8770143,11373,86
58,Coco Fresh Tea & Juice,bubbletea,False,58,3.5,$,86-55 Broadway,+17188983672,40.7370489,-73.8773001,11373,86
59,RuYi Seafood Restaurant,seafood,False,17,3.0,$,83-34 Broadway,+17186393366,40.74021,-73.87925,11373,83
60,Indo Java,grocery,False,29,4.0,$,8512 Queens Blvd,+17187792241,40.73657,-73.87832,11373,8512
61,Tangra Masala,chinese,False,310,3.5,$$,87-09 Grand Ave,+17188032298,40.736536,-73.878328,11373,87
62,Los Paisitas Bakery,bakeries,False,18,3.5,$$,87-11 Grand Ave,+17183961398,40.73649,-73.87816,11373,87
63,Vivi Bubble Tea,bubbletea,False,119,3.0,$,83-28 Broadway,+17185658801,40.7404822760514,-73.8791940873497,11373,83
64,Happy Stony Noodle,taiwanese,False,81,3.5,$,8347 Dongan Ave,+17183350500,40.7400865,-73.880186,11373,8347
65,Anda Cafe,bubbletea,False,212,3.5,$,8331 Broadway,+17188061905,40.74072,-73.87902,11373,8331
66,JoJu,vietnamese,False,1627,4.5,$,83-25 Broadway,+13478080887,40.7407051700423,-73.8793501821476,11373,83
67,Randy's Ice Cream,icecream,False,34,4.5,$,83-18 Broadway,+13473300885,40.7406218,-73.8795862,11373,83
68,Boon Chu Thai Place,thai,False,301,4.0,$,83-18 Broadway,+17188986836,40.740638,-73.879645,11373,83
69,Dunkin',donuts,False,18,2.0,$,86-10 Queens Blvd,+12038223003,40.73623,-73.87745,11373,86
70,Hua Rong Chinese Restaurant,chinese,False,31,3.5,$,8323 Broadway,+17187601027,40.74084,-73.87921,11373,8323
71,Rainbow Bakery,bakeries,False,33,4.0,$,86-18 Queens Blvd,+17184788886,40.7361996,-73.8771728,11373,86
72,Broadway Chinese Seafood,dimsum,False,106,3.0,$$,83-17 Broadway,+17185043668,40.74093,-73.87931,11373,83
73,Shanghai Zhen Gong Fu 上海真功夫,shanghainese,False,144,4.0,$$,86-16 Queens Blvd,+17186722200,40.73599,-73.87735,11373,86
74,Quickly,coffee,False,147,3.5,$,8306 Broadway,+17188033668,40.7406981,-73.8796952,11373,8306
75,Sweet Yummy House,chinese,False,70,3.5,$$,83-13 Broadway,+17188786603,40.74095,-73.87938,11373,83
76,He Lin Restaurant,chinese,False,21,2.0,$$,83-11 Broadway,+17186996688,40.7409018866865,-73.879824258456,11373,83
77,Pamela pizza Italian restaurant,pizza,False,5,2.5,$,1141 Washington Ave,+17186842299,40.82946,-73.90809,10456,1141
78,El Nuevo Bohio,spanish,False,33,3.0,$,1155 Webster Ave,+17182932954,40.830590357475,-73.9107900112867,10456,1155
79,Restaurante Lechonera & Pollo Sabroso,caribbean,False,28,4.0,$$,3326 3rd Ave 164 St,+13472714642,40.826142342656,-73.9077866079099,10456,3326
80,Dunkin',donuts,False,7,3.0,$,1167 Webster Ave,+17185887234,40.8311,-73.91051,10456,1167
81,McDonald's,hotdogs,False,11,1.5,$,3279 3rd Ave,+17184013419,40.8251832914503,-73.9086250169282,10456,3279
82,Caridad & Louie's Restaurant,spanish,False,5,2.5,$,1229 Franklin Ave,+17186816465,40.83069,-73.90354,10456,1229
83,Xing Long,chinese,False,2,1.5,$$$$,553 E 169th St,+17182938888,40.8325,-73.90401,10456,553
84,Bognan International West African Restaurant,african,False,21,4.0,$,590 E 169th St,+13472715457,40.8318596,-73.9026031,10456,590
85,French Toast,breakfast_brunch,False,3,2.0,$,607 E 169th St,+17186171212,40.83188,-73.90208,10456,607
86,Sing-Sing Kitchen,asianfusion,False,1,1.0,$,638 E 169th St,+17183282752,40.830985,-73.901186,10456,638
87,Hungry Bird,indpak,False,202,4.5,$$,980 Morris Ave,+19178014900,40.82847,-73.91669,10456,980
88,Concourse Jamaica Bakery,bakeries,False,32,4.5,$,1189 Morris Avenue,+17186814015,40.83312,-73.91437,10456,1189
89,El Nuevo Valle 3,spanish,False,15,3.5,$,268 E 167th St,+19178010086,40.8332387,-73.9143362,10456,268
90,Mimas Kitchen,restaurants,False,3,4.0,$$,268 E 167th St,+17184102615,40.83325,-73.91434,10456,268
91,Domino's Pizza,pizza,False,85,1.0,$,1351 Webster Ave,+17185374700,40.8351864,-73.9081827,10456,1351
